IdPE	loc	UE	long	lat	agri	arbu	prai	hydro	foret	heter	ecot	fcoeur	lisi	pente	alt	prec	temp	bati
709	Basse-Terre	Foret_ombrophile	642300	1787100	0.0165	0	0	33.4405	0.9767	0.0883	4.1636	0.7596	8.9815	16.6602	305.4277	2750.635	24.2049	5.00E-04
710	Basse-Terre	Foret_ombrophile	642500	1787100	0.0153	0	0	37.6207	0.9783	0.0885	3.9444	0.7657	8.3241	17.3968	294.6148	2745.179	24.2432	5.00E-04
711	Basse-Terre	Foret_ombrophile	646300	1787100	0.2561	0	0	26.7683	0.6629	1.0012	46.1543	0.1195	88.9167	15.3003	183.3194	2597.2954	24.7926	0.0048
712	Basse-Terre	Foret_ombrophile	642300	1786900	0.0019	0	0	31.876	0.9968	0	0.6605	0.8142	2.5309	17.4899	318.4908	2762.0532	24.1605	0
713	Basse-Terre	Foret_ombrophile	642100	1786700	0	0	0	34.0523	0.9986	0	0	0.8425	2.2222	17.0294	341.408	2780.1836	24.063	0
714	Basse-Terre	Foret_sempervirente	632700	1786500	0.0152	0	0	20.9071	0.9554	0.2905	14.6852	0.1875	46.3086	22.8794	199.9672	2590.1936	23.8469	0.0053
715	Basse-Terre	Foret_ombrophile	642300	1786500	0	0	0	29.366	0.999	0	0	0.8846	1.5772	17.8842	348.2878	2788.6604	24.0469	0
716	Basse-Terre	Foret_ombrophile	649300	1786500	0.2124	0	0.0022	28.6729	0.7227	0.6329	34.5586	0.0312	101.142	12.2904	101.0368	2268.4336	25.4025	0.0022
717	Basse-Terre	Foret_sempervirente	633100	1786300	0.0123	0	0	21.8017	0.9773	0.1178	7.6852	0.3919	25.2654	24.2184	263.8845	2680.54	23.5025	0.0015
718	Basse-Terre	Foret_ombrophile	633700	1786300	0.0095	0	0	25.4539	0.9881	0.0931	4.6049	0.6732	10.0586	26.9509	334.941	2788.7678	22.9679	2.00E-04
719	Basse-Terre	Foret_ombrophile	642100	1786300	0	0	0	25.9482	0.999	0	0	0.86	1.6667	17.2881	374.8241	2806.6897	23.9272	0
720	Basse-Terre	Foret_ombrophile	648700	1786300	0.2224	0	0	15.8856	0.7403	0.6239	31.2191	0.0395	78.8796	12.1764	135.5382	2419.1343	25.1272	7.00E-04
721	Basse-Terre	Foret_ombrophile	648900	1786300	0.2225	0	7.00E-04	20.3612	0.7317	0.5897	31.7747	0.0341	88.5463	12.1601	126.6541	2372.4653	25.2123	0.0012
722	Basse-Terre	Foret_sempervirente	650300	1786300	0.1579	0	0.0576	39.9801	0.5994	1.1615	59.9846	0	162.6543	8.7592	53.6912	2081.53	25.6864	0.0146
723	Basse-Terre	Foret_ombrophile	633900	1786100	0.0041	0	0	24.6994	0.9947	0.0377	1.9167	0.699	5.3765	27.1768	382.9668	2839.55	22.6716	0
724	Basse-Terre	Foret_ombrophile	648500	1786100	0.2313	0	0	11.7666	0.7402	0.7008	32.3951	0.0654	78.0062	12.1607	149.9201	2476.4761	25.0198	3.00E-04
725	Basse-Terre	Foret_ombrophile	633900	1785900	0.0052	0	0	24.4853	0.9927	0.053	3.3673	0.6368	7.2994	25.6205	399.7153	2860.6882	22.5346	2.00E-04
726	Basse-Terre	Foret_ombrophile	634100	1785900	0	0	0	25.8662	0.9981	0	0.142	0.7186	3.1975	26.8839	428.8274	2886.9822	22.3802	0
727	Basse-Terre	Foret_ombrophile	648300	1785900	0.2311	0	0	10.1019	0.7459	0.6972	32.5123	0.0988	74.8673	12.2646	163.309	2532.3735	24.9173	2.00E-04
728	Basse-Terre	Foret_ombrophile	647700	1785700	0.2725	0	0	8.5435	0.7092	0.8299	31.9444	0.1396	62.966	11.8759	193.9825	2650.0308	24.6852	2.00E-04
729	Basse-Terre	Foret_ombrophile	647900	1785700	0.2621	0	0	10.0927	0.7197	0.7835	33.9475	0.1407	69.7006	12.1862	184.8605	2619.6821	24.7469	2.00E-04
730	Basse-Terre	Foret_ombrophile	648100	1785700	0.2315	0	0	10.7247	0.7508	0.6732	33.2407	0.1514	70.7253	12.3923	175.201	2584.885	24.8198	2.00E-04
731	Basse-Terre	Foret_ombrophile	634100	1785500	0	0	0	26.8338	0.9962	0	0	0.6295	5.6636	24.719	461.0365	2933.1458	22.0642	2.00E-04
732	Basse-Terre	Foret_ombrophile	647500	1785500	0.2055	0	0	10.9346	0.7803	0.6928	26.716	0.2456	52.7037	12.3104	201.9396	2692.6089	24.6	1.00E-04
733	Basse-Terre	Foret_ombrophile	650300	1785500	0.2235	0	0.0541	36.7521	0.603	1.1919	58.3488	9.00E-04	153.8735	7.9659	66.2328	2119.4314	25.6123	0.008
734	Basse-Terre	Foret_ombrophile	634500	1785300	0	0	0	26.925	0.9969	0	0	0.664	4.6296	26.0331	539.6566	2992.8789	21.6815	1.00E-04
735	Basse-Terre	Foret_ombrophile	634700	1785300	0	0	0	26.0147	0.9967	0	0	0.6751	4.9074	26.6745	573.6792	3002.2307	21.6284	1.00E-04
736	Basse-Terre	Foret_ombrophile	635100	1785300	0	0	0	25.4387	0.999	0.021	1.6944	0.6897	2.3117	27.9338	636.0243	3006.3936	21.621	0
737	Basse-Terre	Foret_ombrophile	646300	1785300	0.1093	0	0	18.9091	0.885	0.372	12.4012	0.4245	25.4907	14.4494	250.9776	2803.0664	24.3593	1.00E-04
738	Basse-Terre	Foret_ombrophile	646700	1785300	0.1541	0	0	13.4217	0.8365	0.5253	20.6543	0.3176	37.6883	12.7548	238.6377	2781.9822	24.4111	1.00E-04
739	Basse-Terre	Foret_ombrophile	646900	1785300	0.1698	0	0	12.6645	0.8226	0.5753	22.0556	0.3272	38.9506	12.4338	230.4379	2767.9314	24.4432	1.00E-04
740	Basse-Terre	Foret_ombrophile	647300	1785300	0.1675	0	0	13.292	0.8253	0.6011	21.8179	0.353	43.2037	12.4745	212.7502	2729.7478	24.5259	1.00E-04
741	Basse-Terre	Foret_sempervirente	651500	1785100	0.2992	0	0.1176	29.5388	0.4331	1.6078	50.7997	1.00E-04	174.5107	4.4138	23.763	1982.6813	25.7775	0.025
742	Basse-Terre	Foret_semidecidue	631100	1784900	0	0.0454	0	10.6754	0.8206	0.9383	45.3234	0.0146	169.3178	16.3071	79.6458	2310.1218	24.4088	0.0408
743	Basse-Terre	Foret_ombrophile	649100	1784500	0.1142	0.0016	0	22.2488	0.8554	0.3841	18.5093	0.3844	57.8765	11.2862	134.4985	2415.0364	25.1222	0.0014
744	Basse-Terre	Foret_ombrophile	649300	1783700	0.231	0.061	0.0228	35.0871	0.5809	1.1319	41.6358	0.2106	83.2068	10.1793	118.5762	2380.3186	25.1383	0.0099
745	Basse-Terre	Foret_ombrophile	649700	1783700	0.287	0.061	0.0311	40.8227	0.4663	1.3007	50.4105	0.0729	116.5988	9.2831	95.8557	2290.301	25.2951	0.0165
746	Basse-Terre	Foret_sempervirente	651300	1783700	0.3738	0	0.1647	39.7903	0.3013	1.5748	50.608	1.00E-04	153.4537	6.1767	32.3675	2005.9005	25.7296	0.0259
747	Basse-Terre	Foret_sempervirente	650500	1783500	0.3222	0.0258	0.1126	46.8674	0.3186	1.4987	58.7191	0	175.4753	7.7608	55.8538	2126.324	25.5556	0.026
748	Basse-Terre	Foret_sempervirente	652500	1783500	0.5283	0	0.0556	31.0809	0.1497	1.3392	39.4061	0	100.157	4.0107	13.8029	1909.552	25.8167	0.0604
749	Basse-Terre	Foret_ombrophile	647300	1783300	0.064	0	0	28.6404	0.9333	0.2365	5.9877	0.6747	12.071	12.2812	228.9919	2737.6436	24.4914	1.00E-04
750	Basse-Terre	Foret_ombrophile	647500	1783300	0.096	0	1.00E-04	28.6501	0.9002	0.3107	10.1698	0.6427	18.1574	12.2556	215.6588	2703.9468	24.5469	2.00E-04
751	Basse-Terre	Foret_ombrophile	647300	1783100	0.0767	0	0	29.039	0.9199	0.2706	8.0586	0.6557	15.5432	12.4254	228.4088	2738.1914	24.4864	1.00E-04
752	Basse-Terre	Foret_ombrophile	649300	1783100	0.2743	0.061	0.0228	37.7819	0.5186	1.3035	51.75	0.0923	99.2438	9.9311	109.7992	2331.7454	25.1926	0.012
753	Basse-Terre	Foret_sempervirente	650700	1783100	0.3926	0	0.1244	53.1511	0.2803	1.396	62.7099	0	181.1265	6.9061	53.3457	2094.0557	25.5827	0.028
754	Basse-Terre	Foret_ombrophile	646900	1782900	0.0233	0	0	23.225	0.9749	0.1053	2.5432	0.795	3.8951	13.2225	259.4286	2816.6079	24.3247	1.00E-04
755	Basse-Terre	Foret_ombrophile	647100	1782900	0.051	0	0	23.8851	0.9471	0.1905	4.2407	0.7295	7.4599	12.87	243.593	2778.5247	24.4	1.00E-04
756	Basse-Terre	Foret_ombrophile	646900	1782700	0.022	0	0	20.4662	0.9763	0.0934	2.821	0.8441	4.1728	14.4134	261.4722	2821.8311	24.3025	1.00E-04
757	Basse-Terre	Foret_semidecidue	631500	1782500	0	0.0127	0	0.8498	0.8642	1.0539	47.6233	0.0525	138.0838	14.7504	90.777	2461.7158	23.8234	0.036
758	Basse-Terre	Foret_ombrophile	646700	1782500	2.00E-04	0	0	17.2418	0.9997	0	0.2438	0.947	0.1389	15.5467	281.9014	2862.811	24.1938	1.00E-04
759	Basse-Terre	Foret_ombrophile	646900	1782500	0.0121	0	0	19.507	0.9863	0.0532	3.2531	0.888	3.8086	15.0347	265.2481	2826.7439	24.2852	1.00E-04
760	Basse-Terre	Foret_ombrophile	647100	1782500	0.0477	0	0	19.3783	0.9502	0.1814	4.9506	0.8144	8.1142	14.562	249.7959	2785.5996	24.3753	1.00E-04
761	Basse-Terre	Foret_sempervirente	634900	1782300	0	0	0	7.4987	0.9992	0	0	0.9396	0.6481	31.3996	543.6275	2956.8672	21.9025	2.00E-04
762	Basse-Terre	Foret_ombrophile	646700	1782300	0	0	0	15.0521	1	0	0	0.9686	0	16.2292	287.289	2868.1853	24.1741	1.00E-04
763	Basse-Terre	Foret_semidecidue	631700	1782100	0	0.0181	0	0	0.891	1.059	46.8798	0.0875	114.2201	16.1466	113.3202	2518.0505	23.6466	0.0237
764	Basse-Terre	Foret_ombrophile	646300	1782100	0	0	0	9.032	1	0	0	1	0	17.7796	324.8268	2922.6318	23.9691	1.00E-04
765	Basse-Terre	Foret_ombrophile	646500	1782100	0	0	0	11.4916	1	0	0	1	0	17.3942	308.9423	2902.6143	24.0605	1.00E-04
766	Basse-Terre	Foret_sempervirente	634500	1781900	0	0	0	9.2076	0.9986	0	0	0.8664	1.5772	29.661	472.9743	2857.2725	22.4938	4.00E-04
767	Basse-Terre	Foret_sempervirente	634700	1781900	0	0	0	10.0504	0.9992	0	0	0.9035	0.6481	29.7163	471.9128	2867.4893	22.4494	3.00E-04
768	Basse-Terre	Altimontain	637700	1781900	0	0	0	7.3946	1	0.067	2.0802	1	0	30.9363	702.5091	3133.4761	20.8272	0
769	Basse-Terre	Foret_sempervirente	634300	1781700	0	0	0	8.9035	0.9987	0	0	0.7664	1.9444	29.3796	442.5347	2806.1218	22.7778	4.00E-04
770	Basse-Terre	Foret_ombrophile	637500	1781700	0	0	0	6.6435	1	0	0	1	0	31.5686	662.0005	3102.9536	21.0148	0
771	Basse-Terre	Foret_ombrophile	637700	1781700	0	0	0	8.0111	1	0.021	1.0463	1	0	31.7937	684.1099	3120.4167	20.9099	0
772	Basse-Terre	Foret_sempervirente	651900	1781700	0.5186	0	0	15.9281	0.3795	0.8898	38.5718	0	132.9841	10.1887	57.1832	1963.0613	25.7208	0.0145
773	Basse-Terre	Foret_sempervirente	633900	1781500	0	0	0	5.3424	0.9959	0	0.9907	0.6223	7.0401	28.4889	420.4826	2755.9143	23.0049	8.00E-04
774	Basse-Terre	Foret_ombrophile	637500	1781500	0	0	0	7.6408	1	0	0	1	0	31.4432	644.554	3086.3511	21.1259	0
775	Basse-Terre	Foret_ombrophile	645500	1781500	0	0	0	14.5606	1	0	0	0.9906	0	22.3714	400.9527	2936.2329	23.5407	0
776	Basse-Terre	Foret_ombrophile	650900	1781500	0.3499	0	0	20.7601	0.6173	0.908	37.0988	0.0483	84.8858	11.2919	107.5837	2170.8032	25.3877	0.0044
777	Basse-Terre	Foret_ombrophile	637300	1781300	0	0	0	9.3398	1	0	0	1	0	31.3304	605.0189	3048.3047	21.3716	0
778	Basse-Terre	Foret_ombrophile	649700	1781300	0.2376	0	0	22.9894	0.7371	0.7847	37.9321	0.0761	100.6389	12.7939	150.1082	2317.0679	25.1407	0.0031
779	Basse-Terre	Foret_sempervirente	631700	1781100	0	0.0408	0	0	0.8185	1.0714	54.3273	0.0104	178.9671	16.4176	118.6875	2506.8733	23.7452	0.0438
780	Basse-Terre	Foret_sempervirente	633500	1781100	0	0	0	4.7594	0.9821	0.1415	6.8457	0.3661	27.5525	25.9037	360.6979	2672.0454	23.337	0.0077
781	Basse-Terre	Foret_ombrophile	636900	1781100	0	0	0	9.0162	1	0	0	0.9997	0	31.7868	547.3922	2987.96	21.7531	0
782	Basse-Terre	Foret_ombrophile	637100	1781100	0	0	0	9.9313	1	0	0	0.9922	0	31.8709	571.038	3010.4307	21.6148	0
783	Basse-Terre	Foret_ombrophile	650500	1781100	0.2138	0	0	21.0683	0.7596	0.6837	31.7222	0.1247	64.6512	11.6669	139.2675	2261.8728	25.2111	0.0018
784	Basse-Terre	Foret_ombrophile	636700	1780900	0	0	0	9.961	1	0	0	0.9997	0	32.1256	534.8514	2946.1304	22.0235	0
785	Basse-Terre	Foret_ombrophile	650500	1780900	0.1985	0	0	23.5223	0.7683	0.639	28.0494	0.1366	58.0278	11.7358	146.83	2281.6304	25.1605	0.001
786	Basse-Terre	Foret_ombrophile	636500	1780700	0	0	0	11.8533	1	0	0	0.9895	0	31.7565	536.1229	2907.335	22.279	1.00E-04
787	Basse-Terre	Foret_sempervirente	652300	1780500	0.6972	0	0	18.7374	0.2384	0.4805	26.6019	0	118.0586	9.1664	66.1244	1952.1073	25.6877	0.0124
788	Basse-Terre	Foret_ombrophile	651900	1780300	0.637	0	0	21.4821	0.3097	0.5432	27.8457	5.00E-04	112.892	10.2803	87.1603	2025.3503	25.5519	0.0101
789	Basse-Terre	Foret_ombrophile	650700	1779900	0.3962	0	0	21.78	0.567	0.8775	38.1636	0.1032	87.9383	13.1378	152.8353	2285.2214	25.1	0.0021
790	Basse-Terre	Foret_ombrophile	649700	1779500	0.2329	0	0	25.7531	0.7536	0.7097	22.3488	0.2928	53.0247	14.0122	215.811	2628.8997	24.6222	0.0022
791	Basse-Terre	Foret_sempervirente	653100	1779500	0.7513	0	0	19.0885	0.1515	0.8635	29.1691	0	115.3911	4.4054	39.778	1855.7042	25.7963	0.0322
792	Basse-Terre	Foret_ombrophile	651500	1779300	0.6853	0	0	16.4209	0.2535	0.8049	46.5648	0	109.3549	9.9782	112.7888	2114.7839	25.3519	0.0154
793	Basse-Terre	Foret_ombrophile	651900	1779100	0.7168	0	0	15.0033	0.2011	0.8817	43.034	0	108.1728	8.255	93.1547	2043.912	25.4593	0.0207
794	Basse-Terre	Foret_semidecidue	633100	1778500	0.0376	0.0083	0	6.0883	0.8329	1.2154	55.6327	8.00E-04	136.8704	14.6993	116.7807	2544.5371	23.5827	0.0244
795	Basse-Terre	Foret_ombrophile	650300	1778500	0.706	0	0	11.4349	0.2757	1.0617	33.8179	0.0271	52.5123	8.7298	190.4373	2514.0625	24.7605	0.0088
796	Basse-Terre	Foret_semidecidue	633500	1778100	0.052	0.0109	0	0.8261	0.8283	1.0631	53.858	0.0031	120.7407	15.7789	153.5959	2587.1936	23.5185	0.0182
797	Basse-Terre	Foret_ombrophile	649100	1778100	0.3738	0	0	25.3505	0.6015	0.8941	42.5278	0.0981	67.5093	15.0514	267.0396	2909.22	24.2333	0.004
798	Basse-Terre	Foret_ombrophile	648900	1777900	0.3243	0	0	23.8413	0.6449	0.8405	43.9414	0.0386	74.2099	17.1275	281.7124	2940.2568	24.1654	0.0036
799	Basse-Terre	Foret_ombrophile	650300	1777900	0.8125	0.0032	0	13.5594	0.1595	1.005	34.9938	0	65.1204	7.1774	193.6262	2526.8018	24.7148	0.0096
800	Basse-Terre	Foret_ombrophile	650100	1777700	0.7306	0.0067	0	25.5212	0.2275	1.1118	43.2469	0	69.3611	9.1398	201.8183	2586.9036	24.6272	0.0086
801	Basse-Terre	Foret_sempervirente	652500	1777500	0.7581	0.0015	0	8.7544	0.0815	1.1812	51.2932	0	91.2747	5.0281	62.3931	1870.0154	25.6765	0.0325
802	Basse-Terre	Foret_sempervirente	635700	1776900	0.0685	0	0	29.2386	0.9198	0.479	9.1265	0.191	43.0833	28.9076	322.3532	2579.1597	23.4975	0.0013
803	Basse-Terre	Foret_ombrophile	651900	1776900	0.6985	0.0487	0	32.1141	0.1513	1.4555	55.7346	0	118.3519	7.6014	92.5004	1965.7346	25.4975	0.0278
804	Basse-Terre	Foret_sempervirente	652900	1776900	0.744	0	0	20.6752	0.1142	1.1422	46.1594	0	108.0135	4.5604	41.314	1771.3457	25.8198	0.0353
805	Basse-Terre	Foret_sempervirente	652700	1776700	0.7131	2.00E-04	0	24.2724	0.1409	1.1637	49.6173	0	127.7037	5.2317	50.8601	1791.2616	25.784	0.0402
806	Basse-Terre	Foret_sempervirente	653500	1776500	0.6719	0	0	22.8598	0.1803	1.028	46.0265	0	149.2881	3.4125	22.5188	1707.614	25.8882	0.0357
807	Basse-Terre	Foret_semidecidue	633300	1776300	0.0384	0.0581	0.0067	32.2922	0.7488	1.3773	53.5093	0.0013	194.0772	13.1523	100.9283	2161.3943	24.4679	0.0267
808	Basse-Terre	Foret_sempervirente	653100	1776300	0.6709	0	0	36.7291	0.1734	1.0309	49.3303	0	151.0127	4.428	34.2467	1728.2812	25.8575	0.0392
809	Basse-Terre	Foret_sempervirente	635300	1776100	0.0743	0	0	32.1522	0.8575	0.8851	32.2778	0.0448	106.9105	24.2447	290.9467	2481.8828	23.8136	0.0085
810	Basse-Terre	Foret_ombrophile	649300	1776100	0.4803	0	0	18.7831	0.4463	1.0636	44.4969	0.0018	121.2346	13.8617	246.0918	2675.5132	24.4778	0.0062
811	Basse-Terre	Foret_ombrophile	650100	1776100	0.5836	0.0035	0	31.9761	0.3227	1.1182	44.8549	0	134.7284	12.4386	189.6507	2379.2261	24.8407	0.0013
812	Basse-Terre	Foret_ombrophile	648500	1775900	0.458	0	0	16.3612	0.5117	1.0732	33.0432	0.0349	102.5432	13.8492	304.8065	2853.7439	24.0741	0.0055
813	Basse-Terre	Foret_ombrophile	651500	1775900	0.6862	0.0177	0	41.0519	0.2494	1.0627	38.6698	0	156.1605	9.7265	108.7025	1982.7291	25.4136	0.0085
814	Basse-Terre	Foret_sempervirente	652100	1775700	0.6609	0	0	45.1189	0.2304	1.1142	41.1019	0	160.3457	7.6793	78.341	1849.4661	25.6407	0.0258
815	Basse-Terre	Foret_ombrophile	638700	1775500	0.068	0	0	20.508	0.8912	0.5646	27.5525	0.0853	67.0833	22.9885	606.0656	3117.2786	21.1111	0.0029
816	Basse-Terre	Foret_ombrophile	637100	1775300	0.1482	0	0	17.1259	0.8262	0.7	29.1049	0.0077	120.1883	23.2714	482.6173	3011.064	21.6272	0.0027
817	Basse-Terre	Foret_ombrophile	649300	1775300	0.5369	0	0	19.607	0.4024	1.1879	44.25	0.0084	135.6883	10.9555	247.5177	2641.4629	24.5235	0.0117
818	Basse-Terre	Foret_sempervirente	636900	1775100	0.1869	0	0	18.0014	0.7819	0.7203	31.4691	0.0092	137.8025	21.9116	444.1474	2948.3132	21.9802	0.0045
819	Basse-Terre	Foret_ombrophile	638500	1775100	0.1238	0	0	27.8442	0.8151	0.7128	34.5093	0.0453	93.4198	21.4573	554.0281	3092.3828	21.2494	0.0027
820	Basse-Terre	Foret_ombrophile	638900	1775100	0.1689	0	0	25.8882	0.7807	0.7931	33.8858	0.053	107.6019	19.2705	586.467	3099.9985	21.221	0.0062
821	Basse-Terre	Foret_sempervirente	636500	1774900	0.1884	0	0	21.751	0.7849	0.6521	37.1636	0.0058	154.8519	19.4655	392.5164	2846.6165	22.5247	0.0116
822	Basse-Terre	Foret_ombrophile	647100	1774900	0.0929	0	0	16.6657	0.9038	0.3756	8.9907	0.6647	27.6481	15.041	431.9691	2867.8835	23.4	3.00E-04
823	Basse-Terre	Foret_ombrophile	650700	1774900	0.7236	0	0	25.1862	0.1844	0.7808	21.9877	0	125.1944	5.8195	147.8169	2114.9382	25.1593	0.015
824	Basse-Terre	Altimontain	644500	1774700	0	0.1649	0	6.7705	0.8314	0.6587	19.3981	0.3626	34.9907	25.0779	904.6524	3165.0942	20.9185	0
825	Basse-Terre	Foret_ombrophile	647100	1774700	0.0898	0	0	20.2743	0.9064	0.3618	8.5926	0.6762	24.4043	14.6384	430.2346	2866.1157	23.4086	3.00E-04
826	Basse-Terre	Foret_ombrophile	647300	1774700	0.1451	0	0	17.772	0.8502	0.4998	11.5833	0.5755	38.8889	13.9368	409.7714	2865.3457	23.4889	6.00E-04
827	Basse-Terre	Foret_ombrophile	647700	1774700	0.2293	0	0	18.4018	0.7485	0.7782	21.4969	0.3457	67.2994	13.0697	371.4377	2862.1768	23.6728	0.0021
828	Basse-Terre	Foret_ombrophile	651500	1774700	0.8113	0	0.0067	30.8591	0.1383	0.6011	23.4352	0	92.7407	4.9927	101.9809	1898.0656	25.4827	0.0085
829	Basse-Terre	Foret_sempervirente	651900	1774700	0.7366	0	0.0341	29.3662	0.143	0.8975	32.6914	0	107.6265	5.0668	82.3868	1823.0687	25.6235	0.0176
830	Basse-Terre	Foret_semidecidue	633700	1774500	0.2082	0.0374	0	0	0.4975	1.2011	70.1211	0	276.1675	12.6935	112.3809	1870.7682	24.8988	0.0423
831	Basse-Terre	Altimontain	644700	1774500	0	0.1411	0	8.8521	0.8549	0.6931	20.1389	0.4204	37.2068	24.4245	846.3345	3131.0989	21.1481	0
832	Basse-Terre	Altimontain	644900	1774500	0	0.0871	0	10.7954	0.9087	0.6555	18.1512	0.4943	28.5864	23.5002	788.5272	3099.74	21.3617	0
833	Basse-Terre	Altimontain	645100	1774500	0	0.0383	0	12.5204	0.9575	0.5567	17.3951	0.5691	20.6111	22.2931	735.3943	3067.9011	21.5827	0
